,series_id,country_code,indicator_code,identifier,description,units,frequency,date,value,country
109,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1991-01-01,8.6,United Kingdom
110,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1990-01-01,7.0,United Kingdom
111,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1989-01-01,7.4,United Kingdom
112,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1988-01-01,9.0,United Kingdom
113,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1987-01-01,11.0,United Kingdom
114,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1986-01-01,11.5,United Kingdom
115,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1985-01-01,11.5,United Kingdom
116,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1984-01-01,10.9,United Kingdom
117,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1983-01-01,11.1,United Kingdom
118,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1982-01-01,10.9,United Kingdom
119,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1981-01-01,10.4,United Kingdom
120,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1980-01-01,6.8,United Kingdom
121,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1979-01-01,5.3,United Kingdom
122,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1978-01-01,5.7,United Kingdom
123,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1977-01-01,5.8,United Kingdom
124,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1976-01-01,5.5,United Kingdom
125,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1975-01-01,4.0,United Kingdom
126,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1974-01-01,2.6,United Kingdom
127,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1973-01-01,2.6,United Kingdom
128,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1972-01-01,3.7,United Kingdom
129,43667,UK,200,UK.200.A.01,United Kingdom: Unemployment Rate [United Kingdom: National estimate: Unemployment rate],%,A,1971-01-01,3.3,United Kingdom
130,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2019-01-01,13.7,Turkey
131,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2018-01-01,10.9,Turkey
132,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2017-01-01,10.8,Turkey
133,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2016-01-01,10.8,Turkey
134,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2015-01-01,10.2,Turkey
135,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2014-01-01,9.9,Turkey
136,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2013-01-01,8.7,Turkey
137,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2012-01-01,8.1,Turkey
138,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2011-01-01,8.8,Turkey
139,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2010-01-01,10.7,Turkey
140,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2009-01-01,12.6,Turkey
141,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2008-01-01,9.7,Turkey
142,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2007-01-01,8.9,Turkey
143,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2006-01-01,8.7,Turkey
144,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2005-01-01,10.6,Turkey
145,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2004-01-01,10.8,Turkey
146,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2003-01-01,10.5,Turkey
147,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2002-01-01,10.4,Turkey
148,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2001-01-01,8.4,Turkey
149,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,2000-01-01,6.5,Turkey
150,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1999-01-01,7.7,Turkey
151,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1998-01-01,6.9,Turkey
152,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1997-01-01,6.8,Turkey
153,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1996-01-01,6.6,Turkey
154,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1995-01-01,7.6,Turkey
155,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1994-01-01,8.6,Turkey
156,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1993-01-01,9.0,Turkey
157,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1992-01-01,8.5,Turkey
158,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1991-01-01,8.2,Turkey
159,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1990-01-01,8.0,Turkey
160,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1989-01-01,8.3,Turkey
161,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1988-01-01,8.0,Turkey
162,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1985-01-01,11.2,Turkey
163,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1984-01-01,11.9,Turkey
164,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1983-01-01,12.1,Turkey
165,42332,TR,200,TR.200.A.01,Turkey: Unemployment Rate [Turkey: National estimate: Unemployment rate],%,A,1982-01-01,10.9,Turkey
166,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2019-01-01,4.4,Switzerland
167,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2018-01-01,4.7,Switzerland
168,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2017-01-01,4.8,Switzerland
